thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,break_2.started,break_2.stopped,trials.key_resp_4.keys,breakimg.started,breakimg.stopped,break2img.started,key_resp_4.started,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,finish.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,0.15894310001749545,0.15901910001412034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
,,,,,,,,,,,,,,,,,0.15903680003248155,0.15905960008967668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
,,,,,,,,,,,,,,,,,,,0.1591093000024557,0.16442500008270144,0.16442500008270144,17.44831760006491,space,17.276010799920186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
74,0,74,down,0.3514031999511644,None,None,,,74,0,74,0,113.0097839999944,,,,,,,,,,,,,,,,,,,,113.0061476000119,113.0097839999944,113.98155730008148,113.97655900008976,2,113.98016150004696,113.98155730008148,113.98155730008148,114.46832240000367,114.46832240000367,114.46464640006889,down,0.3514031999511644,None,114.46468960004859,114.46470760006923,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
75,0,75,up,0.3278886000625789,None,None,,,75,0,75,0,114.46832240000367,,,,,,,,,,,,,,,,,,,,114.46504999999888,114.46832240000367,115.25151630002074,115.24750240007415,1,115.24951330001932,115.25151630002074,115.25151630002074,115.7389040000271,115.7389040000271,115.73512430000119,up,0.3278886000625789,None,115.73516100004781,115.7351776000578,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
76,0,76,up,0.46513969998341054,None,None,,,76,0,76,0,115.7389040000271,,,,,,,,,,,,,,,,,,,,115.73529070010409,115.7389040000271,116.70319310005289,116.69845920009539,1,116.70199720002711,116.70319310005289,116.70319310005289,117.19316470006015,117.19316470006015,117.18958390003536,up,0.46513969998341054,None,117.18961980007589,117.18970400001854,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
77,0,77,None,,,None,,,77,0,77,0,117.19316470006015,,,,,,,,,,,,,,,,,,,,117.18996940006036,117.19316470006015,117.73653820005711,117.73128390009515,1,117.7352619000012,117.73653820005711,117.73653820005711,118.22223990003113,118.22223990003113,118.21955989999697,None,,,118.21959470002912,118.21961110003758,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
78,0,78,None,,,None,,,78,0,78,0,118.22223990003113,,,,,,,,,,,,,,,,,,,,118.21983320009895,118.22223990003113,118.8099632000085,118.8060047000181,2,118.8078577000415,118.8099632000085,118.8099632000085,119.29733070009388,119.29733070009388,119.29358590010088,None,,,119.29362380004022,119.29364160005935,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
79,0,79,up,0.39937919995281845,None,None,,,79,0,79,0,119.29733070009388,,,,,,,,,,,,,,,,,,,,119.29376380005851,119.29733070009388,119.83622840000317,119.83075530000497,1,119.83260890003294,119.83622840000317,119.83622840000317,120.32645280007273,120.32645280007273,120.32266440009698,up,0.39937919995281845,None,120.32270260003861,120.32271890004631,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
80,0,80,up,0.3480615000007674,None,None,,,80,0,80,0,120.32645280007273,,,,,,,,,,,,,,,,,,,,120.32283220009413,120.32645280007273,121.04822320002131,121.0437007000437,1,121.04703160002828,121.04822320002131,121.04822320002131,121.53483710007276,121.53483710007276,121.53104790009093,up,0.3480615000007674,None,121.53109160007443,121.53112980001606,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
81,0,81,up,0.34778510010801256,None,None,,,81,0,81,0,121.53483710007276,,,,,,,,,,,,,,,,,,,,121.53130310005508,121.53483710007276,122.05179739999585,122.0435752000194,1,122.04596180003136,122.05179739999585,122.05179739999585,122.53921590000391,122.53921590000391,122.5348396000918,up,0.34778510010801256,None,122.53487650002353,122.53491970000323,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
82,0,82,down,0.36496880010236055,None,None,,,82,0,82,0,122.53921590000391,,,,,,,,,,,,,,,,,,,,122.53504230000544,122.53921590000391,123.34725780005101,123.34350900002755,2,123.34538940002676,123.34725780005101,123.34725780005101,123.83531960006803,123.83531960006803,123.83074470004067,down,0.36496880010236055,None,123.83078070008196,123.83079650008585,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
83,0,83,down,0.43264809995889664,None,None,,,83,0,83,0,123.83531960006803,,,,,,,,,,,,,,,,,,,,123.83090360008646,123.83531960006803,124.61076760001015,124.60599780001212,2,124.60947590006981,124.61076760001015,124.61076760001015,125.09727430006023,125.09727430006023,125.09339850000106,down,0.43264809995889664,None,125.09343510004692,125.09345140005462,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
84,0,84,up,0.452993500046432,None,None,,,84,0,84,0,125.09727430006023,,,,,,,,,,,,,,,,,,,,125.09356850001495,125.09727430006023,125.62667390005663,125.6224707000656,1,125.62429180007894,125.62667390005663,125.62667390005663,126.11408950004261,126.11408950004261,126.1100213000318,up,0.452993500046432,None,126.11005610006396,126.11007250007242,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
85,0,85,down,0.3414519999641925,None,None,,,85,0,85,0,126.11408950004261,,,,,,,,,,,,,,,,,,,,126.11019020003732,126.11408950004261,127.0027526000049,126.99791020003613,2,127.00130930007435,127.0027526000049,127.0027526000049,127.4936232001055,127.4936232001055,127.48962870007381,down,0.3414519999641925,None,127.4896727000596,127.48968960007187,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
86,0,86,up,0.34429930010810494,None,None,,,86,0,86,0,127.4936232001055,,,,,,,,,,,,,,,,,,,,127.48989060008898,127.4936232001055,128.45148330007214,128.44373810000252,1,128.44611630006693,128.45148330007214,128.45148330007214,128.93887380009983,128.93887380009983,128.93507710006088,up,0.34429930010810494,None,128.93511469999794,128.93513100000564,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
87,0,87,down,0.3436096999794245,None,None,,,87,0,87,0,128.93887380009983,,,,,,,,,,,,,,,,,,,,128.93524820008315,128.93887380009983,129.609760500025,129.60619390010834,2,129.60791470005643,129.609760500025,129.609760500025,130.0973036000505,130.0973036000505,130.09508620004635,down,0.3436096999794245,None,130.09512370009907,130.09513980010524,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
88,0,88,up,0.34714680002070963,None,None,,,88,0,88,0,130.0973036000505,,,,,,,,,,,,,,,,,,,,130.095283200033,130.0973036000505,130.89079210010823,130.88099590002093,1,130.8844347000122,130.89079210010823,130.89079210010823,131.38061320001725,131.38061320001725,131.37683660001494,up,0.34714680002070963,None,131.3768776000943,131.37689509999473,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
89,0,89,down,0.3018277999944985,None,None,,,89,0,89,0,131.38061320001725,,,,,,,,,,,,,,,,,,,,131.3770975000225,131.38061320001725,132.23076930001844,132.2268445000518,2,132.22942520002834,132.23076930001844,132.23076930001844,132.71834040002432,132.71834040002432,132.71463040006347,down,0.3018277999944985,None,132.71467000001576,132.71468610002194,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
90,0,90,up,0.3538081001024693,None,None,,,90,0,90,0,132.71834040002432,,,,,,,,,,,,,,,,,,,,132.7148114000447,132.71834040002432,133.70561669999734,133.70196010009386,1,133.70437950000633,133.70561669999734,133.70561669999734,134.19319450005423,134.19319450005423,134.18960470007733,up,0.3538081001024693,None,134.18965529999696,134.18968000006862,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
